File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,193.37,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,259.65,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,380.21,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,481.37,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,647.4,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,756.96,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,917.47,CJetReconstruction,unknown,Kt,N2Tiled,2.0,1,JuliaC,0.3.1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,25.83,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,41.03,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,85.18,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,129.87,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,166.88,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,214.86,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,297.76,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,442.23,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,595.24,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,820.91,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,973.29,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1170.93,CJetReconstruction,unknown,Kt,N2Tiled,3.0,1,JuliaC,0.3.1
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,14.51,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,28.16,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,45.34,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,81.92,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,116.59,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,163.95,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,242.13,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,398.14,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,571.72,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,835.46,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,992.15,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1245.91,Fastjet,3.5.1,AntiKt,N2Plain,0.2,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,17.13,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,31.83,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,62.06,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,117.2,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,167.69,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,224.65,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,350.73,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,541.35,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,782.69,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1128.69,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1276.14,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1622.89,Fastjet,3.5.1,AntiKt,N2Plain,0.4,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,19.86,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,34.34,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,81.48,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,146.48,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,202.08,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,258.34,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,395.38,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,588.12,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,823.46,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1174.63,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1302.91,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1633.79,Fastjet,3.5.1,AntiKt,N2Plain,1.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.2,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,35.15,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,83.53,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,147.31,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,197.7,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,256.31,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,390.12,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,576.59,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,806.5,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1140.67,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1280.15,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1600.25,Fastjet,3.5.1,AntiKt,N2Plain,1.5,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.62,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,35.5,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,90.57,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,148.44,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,203.49,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,257.23,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,388.11,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,574.61,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,802.13,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1149.13,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1269.48,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1577.35,Fastjet,3.5.1,AntiKt,N2Plain,2.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.77,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,35.54,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,83.97,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,147.0,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,202.71,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,254.18,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,386.4,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,572.58,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,796.52,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1134.84,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1256.67,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1585.05,Fastjet,3.5.1,AntiKt,N2Plain,3.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.4,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,25.94,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,34.81,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,48.85,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,60.0,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,72.52,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,93.97,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,127.44,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,161.95,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,209.66,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,235.72,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,278.82,Fastjet,3.5.1,AntiKt,N2Tiled,0.2,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.87,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,27.67,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,34.48,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,52.94,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,66.3,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,87.52,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,112.96,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,157.93,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,203.62,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,264.58,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,294.53,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,350.43,Fastjet,3.5.1,AntiKt,N2Tiled,0.4,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.01,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,31.77,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,54.02,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,80.92,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,100.54,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,127.72,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,170.59,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,226.81,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,291.86,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,381.71,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,421.68,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,501.96,Fastjet,3.5.1,AntiKt,N2Tiled,1.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.65,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,34.16,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,64.02,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,98.05,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,121.9,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,153.5,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,204.95,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,282.01,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,367.77,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,490.87,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,556.54,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,665.2,Fastjet,3.5.1,AntiKt,N2Tiled,1.5,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,24.69,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,40.82,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
